x,y,z
9,21,0
10,21,0
11,21,0
12,21,0
13,21,0
14,21,0
15,21,0
16,21,0
17,21,0
18,21,0
19,21,0
20,21,0
21,21,0
22,21,0
23,21,0
24,21,0
25,21,0
26,21,0
27,21,-0.97469
28,21,-3.3204
29,21,-5.235
30,21,-7.1163
31,21,-8.9396
32,21,-10.844
33,21,-12.25
34,21,-13.006
35,21,-13.364
36,21,-13.472
37,21,-13.893
38,21,-14.43
39,21,-14.862
40,21,-15.233
41,21,-15.59
42,21,-16.026
43,21,-16.462
44,21,-16.883
45,21,-17.259
46,21,-17.434
47,21,-17.579
48,21,-17.873
49,21,-17.926
50,21,-17.926
51,21,-17.393
52,21,-16.957
53,21,-16.135
54,21,-15.31
55,21,-13.635
56,21,-11.476
57,21,-8.9796
58,21,-5.7895
59,21,-3.4506
60,21,-2.7215
61,21,-1.8802
62,21,-0.96626
63,21,-0.27902
64,21,0
65,21,0
66,21,0
67,21,0
68,21,0
69,21,0
70,21,0
71,21,0
72,21,-0.18397
73,21,-1.2246
74,21,-2.577
75,21,-4.2234
76,21,-5.576
77,21,-6.4212
78,21,-7.3258
79,21,-8.488
80,21,-9.6531
81,21,-10.929
82,21,-12.205
83,21,-13.307
84,21,-14.308
85,21,-15
86,21,-15
87,21,-15
88,21,-15
89,21,-15
90,21,-14.257
91,21,-13.594
92,21,-11.868
93,21,-9.9638
94,21,-7.1046
95,21,-3.8454
96,21,-1.2899
97,21,0
98,21,0
99,21,0
100,21,0
101,21,0
1,22,0
2,22,0
3,22,0
4,22,0
5,22,0
6,22,0
7,22,0
8,22,0
9,22,0
10,22,0
11,22,0
12,22,0
13,22,0
14,22,0
15,22,0
16,22,0
17,22,0
18,22,0
19,22,0
20,22,0
21,22,0
22,22,0
23,22,0
24,22,0
25,22,0
26,22,0
27,22,-0.62589
28,22,-2.8776
29,22,-5.235
30,22,-7.2213
31,22,-9.4708
32,22,-12.25
33,22,-13.006
34,22,-14.665
35,22,-14.887
36,22,-15.167
37,22,-15.465
38,22,-15.696
39,22,-15.999
40,22,-16.262
41,22,-16.601
42,22,-17.026
43,22,-17.453
44,22,-17.881
45,22,-18.261
46,22,-18.421
47,22,-18.566
48,22,-18.745
49,22,-18.82
50,22,-18.82
51,22,-18.129
52,22,-17.69
53,22,-16.957
54,22,-15.919
55,22,-14.075
56,22,-11.739
57,22,-9.236
58,22,-6.0313
59,22,-4.3606
60,22,-3.324
61,22,-2.7215
62,22,-1.8802
63,22,-0.96626
64,22,-0.15181
65,22,0
66,22,0
67,22,0
68,22,0
69,22,0
70,22,0
71,22,-0.18397
72,22,-1.2246
73,22,-2.577
74,22,-3.9833
75,22,-5.366
76,22,-6.3831
77,22,-7.2844
78,22,-8.1199
79,22,-9.1034
80,22,-10.308
81,22,-11.654
82,22,-13
83,22,-14.308
84,22,-15
85,22,-15
86,22,-15
87,22,-15
88,22,-15
89,22,-15
90,22,-15
91,22,-14.257
92,22,-12.579
93,22,-10.801
94,22,-8.3481
95,22,-5.3997
96,22,-2.778
97,22,-0.40838
98,22,0
99,22,0
100,22,0
101,22,0
1,23,0
2,23,0
3,23,0
4,23,0
5,23,0
6,23,0
7,23,0
8,23,0
9,23,0
10,23,0
11,23,0
12,23,0
13,23,0
14,23,0
15,23,0
16,23,0
17,23,0
18,23,0
19,23,0
20,23,0
21,23,0
22,23,0
23,23,0
24,23,0
25,23,0
26,23,0
27,23,-0.41379
28,23,-2.5093
29,23,-5.169
30,23,-7.5029
31,23,-10.081
32,23,-12.872
33,23,-14.665
34,23,-14.887
35,23,-15.167
36,23,-15.542
37,23,-16.272
38,23,-16.575
39,23,-16.914
40,23,-17.291
41,23,-17.557
42,23,-18.043
43,23,-18.459
44,23,-18.882
45,23,-19.249
46,23,-19.408
47,23,-19.553
48,23,-19.698
49,23,-19.698
50,23,-19.557
51,23,-19.271
52,23,-18.959
53,23,-17.846
54,23,-16.763
55,23,-15.314
56,23,-13.313
57,23,-10.732
58,23,-7.5686
59,23,-4.8278
60,23,-4.0744
61,23,-3.2156
62,23,-2.0498
63,23,-0.96626
64,23,-0.15181
65,23,0
66,23,0
67,23,0
68,23,0
69,23,0
70,23,-0.1408
71,23,-1.0627
72,23,-2.0741
73,23,-3.126
74,23,-4.3245
75,23,-5.5709
76,23,-6.6206
77,23,-7.6702
78,23,-8.7294
79,23,-9.7646
80,23,-11.065
81,23,-12.426
82,23,-13.813
83,23,-15
84,23,-15.542
85,23,-15.542
86,23,-15.459
87,23,-15.371
88,23,-15.291
89,23,-15.238
90,23,-15.192
91,23,-14.854
92,23,-13.25
93,23,-11.489
94,23,-9.4311
95,23,-6.9796
96,23,-4.502
97,23,-2.0965
98,23,0
99,23,0
100,23,0
101,23,0
1,24,0
2,24,0
3,24,0
4,24,0
5,24,0
6,24,0
7,24,0
8,24,0
9,24,0
10,24,0
11,24,0
12,24,0
13,24,0
14,24,0
15,24,0
16,24,0
17,24,0
18,24,0
19,24,0
20,24,0
21,24,0
22,24,0
23,24,0
24,24,0
25,24,0
26,24,0
27,24,-0.17959
28,24,-2.4231
29,24,-5.169
30,24,-7.8904
31,24,-10.312
32,24,-12.872
33,24,-14.719
34,24,-15.015
35,24,-15.542
36,24,-16.272
37,24,-16.681
38,24,-17.411
39,24,-17.736
40,24,-18.172
41,24,-18.551
42,24,-18.999
43,24,-19.486
44,24,-19.897
45,24,-20.253
46,24,-20.432
47,24,-20.591
48,24,-20.749
49,24,-20.781
50,24,-20.781
51,24,-20.593
52,24,-20.146
53,24,-19.237
54,24,-17.901
55,24,-16.763
56,24,-15.262
57,24,-13.197
58,24,-10.637
59,24,-7.2163
60,24,-4.5037
61,24,-3.2504
62,24,-2.295
63,24,-0.8538
64,24,-0.055848
65,24,-0.00035184
66,24,0
67,24,0
68,24,0
69,24,-0.040837
70,24,-0.84685
71,24,-1.8192
72,24,-2.8148
73,24,-3.8104
74,24,-4.806
75,24,-6.0228
76,24,-7.2986
77,24,-8.4491
78,24,-9.5931
79,24,-10.834
80,24,-12.158
81,24,-13.518
82,24,-14.858
83,24,-15.542
84,24,-16.084
85,24,-16.495
86,24,-16.495
87,24,-16.433
88,24,-16.344
89,24,-16.255
90,24,-15.871
91,24,-15.192
92,24,-13.935
93,24,-12.154
94,24,-10.224
95,24,-8.0024
96,24,-5.6192
97,24,-3.2058
98,24,0
99,24,0
100,24,0
101,24,0
1,25,0
2,25,0
3,25,0
4,25,0
5,25,0
6,25,0
7,25,0
8,25,0
9,25,0
10,25,0
11,25,0
12,25,0
13,25,0
14,25,0
15,25,0
16,25,0
17,25,0
18,25,0
19,25,0
20,25,0
21,25,0
22,25,0
23,25,0
24,25,0
25,25,0
26,25,0
27,25,-0.17959
28,25,-2.4231
29,25,-5.4221
30,25,-7.9059
31,25,-10.312
32,25,-12.551
33,25,-14.719
34,25,-15.221
35,25,-15.951
36,25,-16.681
37,25,-17.411
38,25,-17.819
39,25,-18.549
40,25,-18.982
41,25,-19.458
42,25,-19.934
43,25,-20.445
44,25,-20.844
45,25,-21.22
46,25,-21.495
47,25,-21.669
48,25,-21.827
49,25,-21.85
50,25,-21.85
51,25,-21.651
52,25,-21.197
53,25,-20.53
54,25,-19.4
55,25,-18.106
56,25,-16.763
57,25,-15.059
58,25,-12.312
59,25,-9.3277
60,25,-5.7407
61,25,-3.8844
62,25,-2.3521
63,25,-0.8538
64,25,-0.67023
65,25,-0.010267
66,25,-0.00035184
67,25,0
68,25,-0.040837
69,25,-0.84685
70,25,-1.3912
71,25,-2.2361
72,25,-3.3708
73,25,-4.2925
74,25,-5.3043
75,25,-6.6322
76,25,-7.9828
77,25,-9.3257
78,25,-10.677
79,25,-12.008
80,25,-13.309
81,25,-14.64
82,25,-15.51
83,25,-16.084
84,25,-16.748
85,25,-17.122
86,25,-17.495
87,25,-17.495
88,25,-17.406
89,25,-17.318
90,25,-16.976
91,25,-15.871
92,25,-14.607
93,25,-12.719
94,25,-10.823
95,25,-8.6523
96,25,-6.4344
97,25,-3.4581
98,25,0
99,25,0
100,25,0
101,25,0
1,26,0
2,26,0
3,26,0
4,26,0
5,26,0
6,26,0
7,26,0
8,26,0
9,26,0
10,26,0
11,26,0
12,26,0
13,26,0
14,26,0
15,26,0
16,26,0
17,26,0
18,26,0
19,26,0
20,26,0
21,26,0
22,26,0
23,26,0
24,26,0
25,26,0
26,26,0
27,26,-1.3097
28,26,-3.5124
29,26,-5.9327
30,26,-8.0682
31,26,-10.312
32,26,-12.551
33,26,-14.726
34,26,-15.748
35,26,-16.681
36,26,-17.411
37,26,-18.093
38,26,-18.565
39,26,-19.262
40,26,-19.782
41,26,-20.267
42,26,-20.762
43,26,-21.264
44,26,-21.75
45,26,-22.159
46,26,-22.503
47,26,-22.744
48,26,-22.906
49,26,-22.919
50,26,-22.919
51,26,-22.598
52,26,-22.568
53,26,-21.982
54,26,-20.709
55,26,-19.45
56,26,-18.159
57,26,-16.597
58,26,-13.883
59,26,-11.019
60,26,-8.1682
61,26,-5.1247
62,26,-3.0057
63,26,-2.3197
64,26,-0.86147
65,26,-0.86147
66,26,-1.0161
67,26,-1.136
68,26,-1.3031
69,26,-1.3912
70,26,-2.2361
71,26,-3.3708
72,26,-4.2925
73,26,-5.3043
74,26,-6.6322
75,26,-7.918
76,26,-9.112
77,26,-10.349
78,26,-11.645
79,26,-13.048
80,26,-14.448
81,26,-15.407
82,26,-16.08
83,26,-16.748
84,26,-17.347
85,26,-17.877
86,26,-18.188
87,26,-18.469
88,26,-18.469
89,26,-18.333
90,26,-17.428
91,26,-16.976
92,26,-15.264
93,26,-13.351
94,26,-11.479
95,26,-9.3715
96,26,-6.7315
97,26,-3.5597
98,26,-0.45668
99,26,0
100,26,0
101,26,0
1,27,0
2,27,0
3,27,0
4,27,0
5,27,0
6,27,0
7,27,0
8,27,0
9,27,0
10,27,0
11,27,0
12,27,0
13,27,0
14,27,0
15,27,0
16,27,0
17,27,0
18,27,0
19,27,0
20,27,0
21,27,0
22,27,0
23,27,0
24,27,0
25,27,0
26,27,-1.3097
27,27,-3.5124
28,27,-5.5268
29,27,-7.504
30,27,-9.7018
31,27,-11.955
32,27,-14.27
33,27,-15.703
34,27,-16.506
35,27,-17.476
36,27,-18.164
37,27,-18.854
38,27,-19.524
39,27,-20.118
40,27,-20.597
41,27,-21.062
42,27,-21.591
43,27,-22.085
44,27,-22.583
45,27,-23.063
46,27,-23.469
47,27,-23.767
48,27,-23.979
49,27,-23.979
50,27,-23.966
51,27,-23.966
52,27,-23.881
53,27,-23.436
54,27,-22.601
55,27,-21.397
56,27,-20
57,27,-18.159
58,27,-15.686
59,27,-13.319
60,27,-10.966
61,27,-8.0312
62,27,-4.8692
63,27,-3.0057
64,27,-2.4952
65,27,-2.4952
66,27,-2.5521
67,27,-2.6637
68,27,-2.9877
69,27,-3.1714
70,27,-3.6498
71,27,-4.4876
72,27,-5.593
73,27,-6.7555
74,27,-7.918
75,27,-9.112
76,27,-10.349
77,27,-11.645
78,27,-13.048
79,27,-14.384
80,27,-15.407
81,27,-16.08
82,27,-16.754
83,27,-17.404
84,27,-17.999
85,27,-18.652
86,27,-19.028
87,27,-19.288
88,27,-19.292
89,27,-19.424
90,27,-19.292
91,27,-17.428
92,27,-16.048
93,27,-13.893
94,27,-12.079
95,27,-10.25
96,27,-7.6298
97,27,-4.6449
98,27,-0.56338
99,27,0
100,27,0
101,27,0
1,28,0
2,28,0
3,28,0
4,28,0
5,28,0
6,28,0
7,28,0
8,28,0
9,28,0
10,28,0
11,28,0
12,28,0
13,28,0
14,28,0
15,28,0
16,28,0
17,28,0
18,28,0
19,28,0
20,28,0
21,28,0
22,28,0
23,28,0
24,28,0
25,28,-1.7003
26,28,-3.7042
27,28,-5.5268
28,28,-7.504
29,28,-9.7018
30,28,-11.56
31,28,-13.797
32,28,-15.476
33,28,-16.506
34,28,-17.476
35,28,-18.353
36,28,-19.248
37,28,-19.919
38,28,-20.451
39,28,-20.95
40,28,-21.422
41,28,-21.864
42,28,-22.293
43,28,-22.807
44,28,-23.384
45,28,-23.904
46,28,-24.367
47,28,-24.766
48,28,-24.971
49,28,-24.988
50,28,-24.988
51,28,-24.988
52,28,-24.979
53,28,-24.941
54,28,-24.601
55,28,-23.372
56,28,-21.704
57,28,-20
58,28,-17.709
59,28,-15.324
60,28,-12.996
61,28,-10.541
62,28,-7.4768
63,28,-4.8692
64,28,-4.0263
65,28,-4.0263
66,28,-4.0832
67,28,-4.147
68,28,-4.3954
69,28,-4.7963
70,28,-5.4342
71,28,-6.2187
72,28,-7.1462
73,28,-8.3005
74,28,-9.463
75,28,-10.605
76,28,-11.804
77,28,-13.094
78,28,-14.384
79,28,-15.671
80,28,-16.339
81,28,-16.828
82,28,-17.454
83,28,-18.073
84,28,-18.735
85,28,-19.346
86,28,-19.89
87,28,-20.435
88,28,-20.618
89,28,-20.618
90,28,-20.089
91,28,-19.318
92,28,-16.562
93,28,-14.101
94,28,-12.294
95,28,-10.499
96,28,-7.8718
97,28,-4.9541
98,28,-0.9302
99,28,0
100,28,0
101,28,0
1,29,0
2,29,0
3,29,0
4,29,0
5,29,0
6,29,0
7,29,0
8,29,0
9,29,0
10,29,0
11,29,0
12,29,0
13,29,0
14,29,0
15,29,0
16,29,0
17,29,0
18,29,0
19,29,0
20,29,0
21,29,0
22,29,0
23,29,-0.99767
24,29,-2.9564
25,29,-4.8411
26,29,-6.8644
27,29,-8.3232
28,29,-9.7277
29,29,-11.56
30,29,-13.797
31,29,-15.476
32,29,-16.506
33,29,-17.526
34,29,-18.5
35,29,-19.427
36,29,-20.234
37,29,-20.724
38,29,-21.216
39,29,-21.708
40,29,-22.235
41,29,-22.713
42,29,-23.134
43,29,-23.542
44,29,-23.985
45,29,-24.555
46,29,-25.038
47,29,-25.16
48,29,-25.228
49,29,-25.292
50,29,-25.292
51,29,-25.29
52,29,-25.285
53,29,-25.281
54,29,-25.198
55,29,-24.931
56,29,-23.372
57,29,-21.704
58,29,-19.425
59,29,-17.125
60,29,-14.882
61,29,-12.668
62,29,-10.169
63,29,-7.4768
64,29,-5.1004
65,29,-4.9965
66,29,-4.9965
67,29,-5.2736
68,29,-6.3116
69,29,-6.965
70,29,-7.3165
71,29,-8.0624
72,29,-8.8621
73,29,-9.8214
74,29,-10.955
75,29,-12.08
76,29,-13.218
77,29,-14.508
78,29,-15.795
79,29,-17.071
80,29,-17.57
81,29,-17.91
82,29,-18.415
83,29,-19.028
84,29,-19.641
85,29,-21.157
86,29,-22.622
87,29,-22.797
88,29,-22.622
89,29,-22.146
90,29,-20.682
91,29,-20.089
92,29,-16.9
93,29,-14.302
94,29,-12.475
95,29,-10.682
96,29,-8.1417
97,29,-5.1556
98,29,-1.3671
99,29,0
100,29,0
101,29,0
1,30,0
2,30,0
3,30,0
4,30,0
5,30,0
6,30,0
7,30,0
8,30,0
9,30,0
10,30,0
11,30,0
12,30,0
13,30,0
14,30,0
15,30,0
16,30,0
17,30,0
18,30,0
19,30,0
20,30,0
21,30,-0.42691
22,30,-2.0062
23,30,-3.4832
24,30,-5.2267
25,30,-7.4946
26,30,-9.8209
27,30,-11.071
28,30,-12.224
29,30,-14.052
30,30,-15.538
31,30,-16.654
32,30,-17.75
33,30,-18.825
34,30,-19.853
35,30,-20.472
36,30,-20.993
37,30,-21.522
38,30,-21.983
39,30,-22.473
40,30,-22.974
41,30,-23.524
42,30,-23.992
43,30,-24.401
44,30,-24.806
45,30,-25.039
46,30,-25.201
47,30,-25.363
48,30,-25.453
49,30,-25.518
50,30,-25.587
51,30,-25.587
52,30,-25.582
53,30,-25.574
54,30,-25.426
55,30,-25.276
56,30,-25.013
57,30,-23.349
58,30,-20.678
59,30,-18.14
60,30,-16.485
61,30,-14.736
62,30,-12.293
63,30,-10.169
64,30,-7.5463
65,30,-7.1056
66,30,-7.1056
67,30,-8.1094
68,30,-9.075
69,30,-9.3754
70,30,-9.5989
71,30,-9.9787
72,30,-11.437
73,30,-12.384
74,30,-12.945
75,30,-13.723
76,30,-14.726
77,30,-15.933
78,30,-17.203
79,30,-18.409
80,30,-18.844
81,30,-19.139
82,30,-19.498
83,30,-20.326
84,30,-22.714
85,30,-24.762
86,30,-25.056
87,30,-25.056
88,30,-24.873
89,30,-23.613
90,30,-22.146
91,30,-20.682
92,30,-17.892
93,30,-14.657
94,30,-12.719
95,30,-10.884
96,30,-8.5681
97,30,-5.8074
98,30,-2.4731
99,30,-0.071791
100,30,0
101,30,0
1,31,0
2,31,0
3,31,0
4,31,0
5,31,0
6,31,0
7,31,0
8,31,0
9,31,0
10,31,0
11,31,0
12,31,0
13,31,0
14,31,0
15,31,0
16,31,0
17,31,0
18,31,0
19,31,0
20,31,-1.5424
21,31,-3.3671
22,31,-4.9804
23,31,-7.3527
24,31,-9.7817
25,31,-11.204
26,31,-12.482
27,31,-13.688
28,31,-14.835
29,31,-15.919
30,31,-17.039
31,31,-18.152
32,31,-19.272
33,31,-20.162
34,31,-20.706
35,31,-21.227
36,31,-21.748
37,31,-22.27
38,31,-22.811
39,31,-23.277
40,31,-23.733
41,31,-24.249
42,31,-24.794
43,31,-25.032
44,31,-25.096
45,31,-25.219
46,31,-25.372
47,31,-25.532
48,31,-25.667
49,31,-25.743
50,31,-25.819
51,31,-25.879
52,31,-25.879
53,31,-25.837
54,31,-25.71
55,31,-25.541
56,31,-25.402
57,31,-25.107
58,31,-23.349
59,31,-19.864
60,31,-18.021
61,31,-16.103
62,31,-14.736
63,31,-12.293
64,31,-10.936
65,31,-10.936
66,31,-11.416
67,31,-11.989
68,31,-12.491
69,31,-12.844
70,31,-13.239
71,31,-13.78
72,31,-14.68
73,31,-15.48
74,31,-16.282
75,31,-16.746
76,31,-17.672
77,31,-18.405
78,31,-19.173
79,31,-19.921
80,31,-20.377
81,31,-21.304
82,31,-22.881
83,31,-24.385
84,31,-25.116
85,31,-25.276
86,31,-25.396
87,31,-25.396
88,31,-25.278
89,31,-24.873
90,31,-23.613
91,31,-21.331
92,31,-18.082
93,31,-15.036
94,31,-13.062
95,31,-11.161
96,31,-8.9451
97,31,-6.3604
98,31,-3.8768
99,31,-1.6873
100,31,0
101,31,0
1,32,0
2,32,0
3,32,0
4,32,0
5,32,0
6,32,0
7,32,0
8,32,0
9,32,0
10,32,0
11,32,0
12,32,0
13,32,0
14,32,0
15,32,0
16,32,0
17,32,0
18,32,0
19,32,-1.5424
20,32,-3.3671
21,32,-5.3323
22,32,-7.4251
23,32,-10.009
24,32,-12.69
25,32,-13.89
26,32,-14.916
27,32,-15.653
28,32,-16.321
29,32,-17.084
30,32,-18.156
31,32,-19.272
32,32,-20.201
33,32,-20.881
34,32,-21.471
35,32,-21.986
36,32,-22.504
37,32,-23.024
38,32,-23.552
39,32,-24.11
40,32,-24.589
41,32,-24.998
42,32,-25.15
43,32,-25.301
44,32,-25.373
45,32,-25.433
46,32,-25.554
47,32,-25.707
48,32,-25.862
49,32,-25.97
50,32,-26.059
51,32,-26.094
52,32,-26.094
53,32,-26.048
54,32,-25.987
55,32,-25.916
56,32,-25.842
57,32,-25.643
58,32,-25.274
59,32,-22.971
60,32,-19.864
61,32,-18.021
62,32,-16.103
63,32,-14.855
64,32,-14.669
65,32,-14.669
66,32,-14.972
67,32,-16.05
68,32,-16.533
69,32,-16.888
70,32,-16.888
71,32,-17.356
72,32,-18.031
73,32,-18.737
74,32,-19.592
75,32,-20.27
76,32,-21.17
77,32,-22.658
78,32,-23.453
79,32,-23.776
80,32,-23.922
81,32,-24.075
82,32,-25.429
83,32,-25.518
84,32,-25.632
85,32,-25.647
86,32,-25.702
87,32,-25.688
88,32,-25.413
89,32,-25.278
90,32,-24.697
91,32,-21.459
92,32,-18.082
93,32,-15.102
94,32,-13.155
95,32,-11.309
96,32,-9.6354
97,32,-7.6853
98,32,-5.2474
99,32,-3.1865
100,32,-0.89049
101,32,0
1,33,0
2,33,0
3,33,0
4,33,0
5,33,0
6,33,0
7,33,0
8,33,0
9,33,0
10,33,0
11,33,0
12,33,0
13,33,0
14,33,0
15,33,0
16,33,0
17,33,0
18,33,0
19,33,-2.7678
20,33,-5.3323
21,33,-7.4251
22,33,-10.009
23,33,-12.69
24,33,-13.89
25,33,-14.923
26,33,-15.653
27,33,-16.555
28,33,-17.446
29,33,-18.317
30,33,-19.227
31,33,-20.201
32,33,-20.881
33,33,-21.499
34,33,-22.17
35,33,-22.754
36,33,-23.278
37,33,-23.788
38,33,-24.303
39,33,-24.842
40,33,-25.119
41,33,-25.263
42,33,-25.389
43,33,-25.518
44,33,-25.644
45,33,-25.714
46,33,-25.78
47,33,-25.894
48,33,-26.077
49,33,-26.254
50,33,-26.344
51,33,-26.344
52,33,-26.299
53,33,-26.256
54,33,-26.218
55,33,-26.166
56,33,-26.12
57,33,-26.093
58,33,-25.975
59,33,-25.51
60,33,-23.538
61,33,-22.915
62,33,-21.606
63,33,-21.606
64,33,-21.606
65,33,-21.389
66,33,-21.389
67,33,-21.389
68,33,-21.337
69,33,-21.337
70,33,-21.09
71,33,-21.408
72,33,-21.791
73,33,-24.238
74,33,-24.969
75,33,-25.153
76,33,-25.271
77,33,-25.434
78,33,-25.558
79,33,-25.703
80,33,-25.854
81,33,-26.007
82,33,-26.048
83,33,-26.061
84,33,-26.061
85,33,-26.011
86,33,-25.999
87,33,-25.779
88,33,-25.688
89,33,-25.413
90,33,-24.973
91,33,-21.459
92,33,-17.828
93,33,-15.102
94,33,-13.155
95,33,-11.309
96,33,-9.6354
97,33,-7.6853
98,33,-5.3281
99,33,-3.1865
100,33,-0.89049
101,33,0
1,34,0
2,34,0
3,34,0
4,34,0
5,34,0
6,34,0
7,34,0
8,34,0
9,34,0
10,34,0
11,34,0
12,34,0
13,34,0
14,34,0
15,34,0
16,34,0
17,34,0
18,34,-0.4302
19,34,-3.1811
20,34,-6.2597
21,34,-8.8703
22,34,-11.23
23,34,-12.921
24,34,-14.596
25,34,-15.625
26,34,-16.555
27,34,-17.446
28,34,-18.317
29,34,-19.222
30,34,-20.1
31,34,-20.813
32,34,-21.499
33,34,-22.17
34,34,-22.754
35,34,-23.432
36,34,-24.033
37,34,-24.567
38,34,-25.006
39,34,-25.233
40,34,-25.364
41,34,-25.515
42,34,-25.651
43,34,-25.772
44,34,-25.894
45,34,-26.005
46,34,-26.091
47,34,-26.189
48,34,-26.37
49,34,-26.552
50,34,-26.552
51,34,-26.55
52,34,-26.511
53,34,-26.442
54,34,-26.35
55,34,-26.327
56,34,-26.311
57,34,-26.294
58,34,-26.249
59,34,-26.18
60,34,-26.156
61,34,-26.133
62,34,-24.845
63,34,-24.456
64,34,-24.456
65,34,-24.456
66,34,-24.506
67,34,-25.76
68,34,-25.76
69,34,-25.72
70,34,-25.684
71,34,-25.684
72,34,-25.819
73,34,-25.826
74,34,-25.833
75,34,-25.876
76,34,-25.98
77,34,-26.135
78,34,-26.234
79,34,-26.269
80,34,-26.312
81,34,-26.333
82,34,-26.342
83,34,-26.333
84,34,-26.268
85,34,-26.114
86,34,-26.016
87,34,-25.999
88,34,-25.779
89,34,-25.478
90,34,-25.179
91,34,-20.866
92,34,-17.363
93,34,-14.306
94,34,-12.257
95,34,-10.81
96,34,-9.1516
97,34,-7.1957
98,34,-5.3281
99,34,-2.2431
100,34,-0.019667
101,34,0
1,35,0
2,35,0
3,35,0
4,35,0
5,35,0
6,35,0
7,35,0
8,35,0
9,35,0
10,35,0
11,35,0
12,35,0
13,35,0
14,35,0
15,35,0
16,35,0
17,35,0
18,35,-1.3599
19,35,-4.1421
20,35,-7.0395
21,35,-9.1018
22,35,-11.23
23,35,-12.94
24,35,-14.596
25,35,-15.802
26,35,-16.868
27,35,-17.843
28,35,-18.777
29,35,-19.667
30,35,-20.489
31,35,-21.27
32,35,-22.033
33,35,-22.743
34,35,-23.432
35,35,-24.033
36,35,-24.653
37,35,-25.14
38,35,-25.374
39,35,-25.579
40,35,-25.727
41,35,-25.817
42,35,-25.923
43,35,-26.051
44,35,-26.228
45,35,-26.398
46,35,-26.524
47,35,-26.631
48,35,-26.721
49,35,-26.796
50,35,-26.78
51,35,-26.697
52,35,-26.58
53,35,-26.554
54,35,-26.537
55,35,-26.521
56,35,-26.505
57,35,-26.489
58,35,-26.465
59,35,-26.414
60,35,-26.414
61,35,-26.414
62,35,-26.338
63,35,-26.287
64,35,-26.287
65,35,-26.318
66,35,-26.331
67,35,-26.344
68,35,-26.366
69,35,-26.399
70,35,-26.428
71,35,-26.486
72,35,-26.515
73,35,-26.517
74,35,-26.519
75,35,-26.532
76,35,-26.559
77,35,-26.609
78,35,-26.683
79,35,-26.683
80,35,-26.683
81,35,-26.678
82,35,-26.622
83,35,-26.621
84,35,-26.485
85,35,-26.33
86,35,-26.114
87,35,-26.016
88,35,-25.779
89,35,-25.478
90,35,-25.179
91,35,-20.866
92,35,-16.923
93,35,-13.564
94,35,-10.982
95,35,-9.2978
96,35,-7.2877
97,35,-5.3281
98,35,-2.2431
99,35,-0.019667
100,35,0
101,35,0
1,36,0
2,36,0
3,36,0
4,36,0
5,36,0
6,36,0
7,36,0
8,36,0
9,36,0
10,36,0
11,36,0
12,36,0
13,36,0
14,36,0
15,36,0
16,36,0
17,36,0
18,36,-2.4192
19,36,-5.1372
20,36,-7.2392
21,36,-9.3699
22,36,-11.23
23,36,-12.946
24,36,-14.849
25,36,-15.989
26,36,-17.041
27,36,-18.102
28,36,-19.154
29,36,-20.098
30,36,-20.876
31,36,-21.656
32,36,-22.437
33,36,-23.218
34,36,-23.958
35,36,-24.653
36,36,-25.14
37,36,-25.411
38,36,-25.708
39,36,-25.924
40,36,-26.083
41,36,-26.213
42,36,-26.322
43,36,-26.446
44,36,-26.615
45,36,-26.791
46,36,-26.926
47,36,-26.99
48,36,-26.98
49,36,-26.944
50,36,-26.837
51,36,-26.796
52,36,-26.764
53,36,-26.748
54,36,-26.732
55,36,-26.715
56,36,-26.699
57,36,-26.683
58,36,-26.667
59,36,-26.635
60,36,-26.635
61,36,-26.641
62,36,-26.66
63,36,-26.66
64,36,-26.695
65,36,-26.738
66,36,-26.769
67,36,-26.791
68,36,-26.837
69,36,-26.913
70,36,-26.975
71,36,-27.046
72,36,-27.063
73,36,-27.068
74,36,-27.068
75,36,-27.067
76,36,-27.06
77,36,-27.06
78,36,-27.054
79,36,-27.05
80,36,-27.045
81,36,-26.998
82,36,-26.93
83,36,-26.855
84,36,-26.621
85,36,-26.485
86,36,-26.33
87,36,-26.078
88,36,-25.779
89,36,-25.448
90,36,-24.23
91,36,-20.634
92,36,-16.793
93,36,-12.777
94,36,-9.6062
95,36,-7.3856
96,36,-5.3851
97,36,-2.0581
98,36,0
99,36,0
100,36,0
101,36,0
1,37,0
2,37,0
3,37,0
4,37,0
5,37,0
6,37,0
7,37,0
8,37,0
9,37,0
10,37,0
11,37,0
12,37,0
13,37,0
14,37,0
15,37,0
16,37,0
17,37,-0.84086
18,37,-3.3175
19,37,-5.7742
20,37,-7.8422
21,37,-9.7969
22,37,-11.952
23,37,-13.984
24,37,-15.553
25,37,-16.65
26,37,-17.701
27,37,-18.74
28,37,-19.776
29,37,-20.579
30,37,-21.313
31,37,-22.064
32,37,-22.822
33,37,-23.603
34,37,-24.385
35,37,-25.052
36,37,-25.411
37,37,-25.708
38,37,-25.995
39,37,-26.205
40,37,-26.354
41,37,-26.508
42,37,-26.681
43,37,-26.837
44,37,-26.978
45,37,-27
46,37,-27
47,37,-27
48,37,-27
49,37,-27
50,37,-26.97
51,37,-26.964
52,37,-26.954
53,37,-26.942
54,37,-26.926
55,37,-26.91
56,37,-26.893
57,37,-26.877
58,37,-26.861
59,37,-26.841
60,37,-26.841
61,37,-26.913
62,37,-26.979
63,37,-27.068
64,37,-27.149
65,37,-27.225
